Bowler,Runs,PitchX,PitchY
DR Briggs,1,5.2068349,-0.5634904
DR Briggs,1,5.4820318,-0.4090345
DR Briggs,1,4.0486264,-0.2528749
DR Briggs,0,5.7202465,-0.2836889
DR Briggs,0,4.6234609,0.0180587
DR Briggs,0,5.1629639,0.0642456
DR Briggs,0,2.6557612,-0.3224523
DR Briggs,6,4.5750973,-0.1113392
DR Briggs,0,6.2037219,-0.4424155
DR Briggs,0,4.6796256,-0.312734
DR Briggs,0,5.9364465,-0.0532952
DR Briggs,1,4.4374692,-0.2803705
DR Briggs,0,3.4717868,0.0013352
DR Briggs,0,3.8563181,-0.1867734
DR Briggs,0,4.7305642,0.0300082
DR Briggs,0,5.7546103,-0.3387221
DR Briggs,0,4.4409694,-0.0002831
DR Mousley,0,5.427577,-0.4902744
DR Mousley,6,4.4209411,-0.6718052
JG Bethell,0,5.4247295,-0.2744394
JG Bethell,0,3.6203768,-0.1124724
JG Bethell,0,5.2551811,-0.6633326
JG Bethell,0,4.4193183,-0.3270265
JG Bethell,4,5.7726633,-0.0347314
JG Bethell,0,3.858159,-0.1842051
JG Bethell,0,5.3286385,0.1582366
JG Bethell,3,7.5093517,-0.261229
JG Bethell,0,6.3902621,-0.2507887
JG Bethell,3,3.0767666,-0.3734446
JG Bethell,0,4.6603104,-0.1326179
JG Bethell,1,4.1886153,-0.1272336
JG Bethell,1,7.5804566,-0.3586505
JG Bethell,2,7.3203666,-0.2550832
JG Bethell,0,5.6040069,-0.4068731
JG Bethell,0,4.9912737,-0.0847031
JG Bethell,0,6.99799,-0.0645031
JG Bethell,0,6.7869554,-0.156592
JG Bethell,0,4.3254118,0.2498471
JG Bethell,1,4.8323167,-0.3403871
JG Bethell,0,4.9238469,-0.4002484
JG Bethell,1,4.0373131,-0.5820586
JG Bethell,0,4.6756757,-0.2075376
JG Bethell,0,5.348014,-0.2013019
JG Bethell,0,6.0155072,-0.0692804
JG Bethell,0,4.065026,0.0812489
JG Bethell,0,2.4735703,-0.0171626
JG Bethell,3,5.772612,-0.6819404
JG Bethell,1,7.1800311,-0.2743713
JG Bethell,0,4.0857319,0.0300995
JG Bethell,2,5.4616958,-0.422762
DR Briggs,0,4.6326745,0.0879705
DR Briggs,1,3.5782727,0.5644372
DR Briggs,0,4.140409,0.3482004
DR Briggs,4,4.0256973,0.8591435
DR Briggs,1,5.4610567,0.3532712
DR Briggs,1,5.857818,0.4561354
DR Briggs,1,4.4056949,0.5337864
DR Briggs,0,3.4064153,0.3578046
DR Briggs,1,5.3794285,0.7722665
DR Briggs,0,3.7123451,0.2789558
DR Briggs,0,4.2075163,0.4267902
DR Briggs,0,5.0247913,0.3673008
DR Briggs,0,4.5715913,0.1866355
DR Briggs,0,3.8167875,0.3057492
DR Briggs,0,2.7961868,0.6252819
DR Briggs,6,4.1505284,0.3910482
DR Briggs,0,5.6525606,0.5187507
DR Briggs,0,4.4633263,0.2508529
DR Briggs,0,4.2590409,0.2757383
DR Briggs,0,5.564604,0.39641
DR Briggs,0,5.301193,0.2689968
DR Briggs,0,3.0598025,0.2436796
DR Briggs,1,6.4529961,0.4812136
DR Briggs,0,3.74826,0.2782996
DR Briggs,0,3.5913215,0.6851291
DR Briggs,0,4.8868884,0.1400999
DR Briggs,0,3.9988229,0.2581018
DR Briggs,0,5.0858494,0.5174902
DR Briggs,0,6.6262686,0.4576436
DR Briggs,0,4.796241,0.2212549
DR Briggs,0,4.4402175,0.3880908
DR Briggs,4,4.0440543,-0.283702
DR Briggs,1,5.3898862,-0.1954204
DR Briggs,0,4.6407141,0.002084
DR Briggs,0,7.1615245,0.2921509
DR Briggs,0,4.8859907,0.2625086
DR Briggs,0,4.6309249,0.2245943
DR Briggs,0,4.3097541,0.0636846
DR Briggs,0,4.2539447,0.3517556
TE Bailey,0,6.4379641,-0.0160095
TE Bailey,0,8.6371841,-0.0304049
TE Bailey,0,7.0064777,0.2273934
TE Bailey,0,8.3308105,0.0779762
TE Bailey,3,5.6416081,0.2478389
WSA Williams,0,5.1065533,0.3939305
WSA Williams,0,5.5266276,0.5745846
WSA Williams,0,4.7300094,0.274424
WSA Williams,1,5.6546518,0.2143479
WSA Williams,0,6.7165763,-0.3142547
TE Bailey,0,7.2315978,0.0903735
TE Bailey,0,8.210736,0.1422973
TE Bailey,3,3.8266409,0.4157477
TE Bailey,0,9.3322714,0.0527058
TE Bailey,0,6.4823908,-0.06399
WSA Williams,0,7.3313535,0.7150536
WSA Williams,0,8.36652,0.5766288
WSA Williams,0,5.4705778,0.5707399
WSA Williams,0,7.9771109,0.5191657
WSA Williams,0,5.2094471,0.6922421
WSA Williams,0,6.158668,0.5451932
TE Bailey,0,6.1170315,-0.203286
TE Bailey,0,6.5991175,-0.2889852
TE Bailey,1,6.9042166,-0.350172
TE Bailey,0,8.6705511,-0.0511113
TE Bailey,0,5.893304,0.0470365
WSA Williams,0,8.3846327,-0.3540117
WSA Williams,0,7.4213478,-0.6053393
TE Bailey,0,6.4993024,0.4995716
WSA Williams,0,6.8977834,0.2675597
WSA Williams,0,6.756697,0.3642306
GP Balderson,5,7.3594236,-0.1652986
NM Lyon,1,5.3034108,-0.4187041
GP Balderson,0,6.4893704,-0.3932708
JM Blatherwick,0,7.1042101,0.5116428
JM Blatherwick,0,4.3821956,0.2004405
NM Lyon,4,5.122904,-0.2158202
JM Blatherwick,0,6.4352285,-0.2448663
NM Lyon,0,4.7822279,0.2867035
WSA Williams,0,6.0083742,-0.1719957
TE Bailey,0,7.3488308,0.9261537
WSA Williams,1,7.769705,-0.6949503
WSA Williams,0,8.5212396,0.220007
NM Lyon,0,4.9617658,0.178615
NM Lyon,0,3.6994635,-0.1914037
WSA Williams,2,7.2383086,0.5934763
WSA Williams,1,6.429632,-0.1914652
NM Lyon,0,4.6145915,-0.0571934
NM Lyon,0,4.3136665,0.0308804
NM Lyon,0,5.4066455,0.0039565
WSA Williams,0,11.3400008,0.5210542
WSA Williams,0,10.9154998,0.4203004
WSA Williams,0,11.9659308,0.6059164
NM Lyon,4,5.0155891,0.0773523
NM Lyon,0,4.3169301,0.0690526
NM Lyon,0,3.9814727,0.2171869
NM Lyon,0,4.2859957,0.0253118
TE Bailey,1,5.1344929,0.0057795
TE Bailey,1,6.1763013,-0.0755274
TE Bailey,0,6.6956952,0.627216
NM Lyon,0,5.1972551,0.1194238
NM Lyon,0,5.9542669,-0.0360465
NM Lyon,0,4.433982,0.1218095
NM Lyon,0,5.4200584,0.5183829
TE Bailey,0,5.4862859,0.5464441
NM Lyon,0,5.0594553,0.1192283
NM Lyon,0,3.320331,0.183485
NM Lyon,0,5.4107286,0.3183681
NM Lyon,0,6.0047905,0.0458549
TE Bailey,4,5.0685256,-0.0888354
TE Bailey,0,4.7336364,-0.0112036
NM Lyon,0,5.8451786,0.2495582
NM Lyon,4,4.9066353,0.2989085
GP Balderson,0,7.5784731,-0.2397766
GP Balderson,1,5.4054428,0.0316559
GP Balderson,3,6.8344109,0.5874002
GP Balderson,2,8.087272,-0.3710388
NM Lyon,1,2.5877987,-0.0386414
GP Balderson,1,5.5736056,-0.2940587
GP Balderson,0,7.6888609,0.4371947
GP Balderson,1,6.3638733,0.5874961
GP Balderson,0,6.4205531,-0.2033506
GP Balderson,0,7.2826011,-0.1616681
NM Lyon,1,5.9368014,0.3706688
JM Blatherwick,0,7.8593295,-0.3163894
JM Blatherwick,0,4.8396033,-0.0794222
JM Blatherwick,0,6.8976264,-0.2306107
JM Blatherwick,0,6.1861414,-0.5425771
NM Lyon,0,4.1946225,-0.1527465
NM Lyon,0,4.9235046,0.2287972
NM Lyon,0,4.3761606,-0.1391832
JM Blatherwick,1,6.7994569,0.0134196
JM Blatherwick,1,6.6989119,-0.1065037
JM Blatherwick,2,7.9084687,-0.6385682
JM Blatherwick,1,6.4209479,-0.412179
JM Blatherwick,4,4.9247693,-0.7710148
JM Blatherwick,0,6.6799763,-0.5330587
LWP Wells,0,4.6297746,-0.4117385
LWP Wells,1,6.0088629,0.1041563
LWP Wells,0,4.1386354,-0.481997
LWP Wells,2,2.9497177,-0.6240177
LWP Wells,0,5.004195,-0.265327
LWP Wells,1,4.7547029,-0.1106473
LWP Wells,0,4.6313628,0.0031252
LWP Wells,0,5.2683382,-0.1502838
LWP Wells,0,3.0438459,-1.024326
LWP Wells,0,4.1555037,-0.2145397
LWP Wells,0,4.6207166,-0.1177394
LWP Wells,0,4.7569178,-0.324968
LWP Wells,0,4.9714648,-0.0276265
LWP Wells,0,5.6047221,-0.2395234
LWP Wells,1,6.9904415,-0.009901
LWP Wells,3,2.8121224,-0.5116482
NM Lyon,2,5.2510624,-0.6394252
NM Lyon,1,3.87286,-0.574136
NM Lyon,0,4.6858299,-0.4627548
NM Lyon,2,4.2359014,-0.6276237
NM Lyon,6,4.5804347,-0.6546305
NM Lyon,0,4.5583816,-0.6639782
GP Balderson,0,7.6818524,-0.3475876
NM Lyon,0,5.2415267,-0.6453716
NM Lyon,1,4.2609405,-0.6941989
NM Lyon,2,4.4128375,-0.5962687
NM Lyon,0,3.9699353,-0.7910834
NM Lyon,1,4.1816425,-0.4041195
NM Lyon,0,4.3165517,-0.4065408
NM Lyon,0,3.8452496,-0.2846248
NM Lyon,0,4.5140384,-0.5744446
NM Lyon,0,4.6073052,-0.4180349
NM Lyon,0,4.0423195,-0.6191261
NM Lyon,0,3.7271619,-0.3997348
NM Lyon,1,5.4769856,-0.4381824
NM Lyon,2,3.0844888,-0.4797035
NM Lyon,0,4.0241328,-0.5325772
NM Lyon,0,4.4576766,-0.1467988
NM Lyon,0,3.4865329,-0.616876
NM Lyon,0,4.0224582,-0.3480481
NM Lyon,0,3.9473537,-0.6520683
NM Lyon,0,4.5431814,-0.6377538
NM Lyon,0,3.6249378,-0.5966864
NM Lyon,0,5.9064521,-0.498081
NM Lyon,0,3.7791486,-0.5773729
NM Lyon,0,3.6897828,-0.5276498
NM Lyon,1,3.3615738,-0.4158256
NM Lyon,0,4.4219776,-0.2232071
NM Lyon,0,3.2974225,-0.2734056
NM Lyon,0,4.667704,-0.4356635
LWP Wells,0,3.2628674,-0.5804029
LWP Wells,0,3.7835934,-0.9571471
LWP Wells,0,6.9165301,-0.1258133
NM Lyon,1,4.5474636,-0.5414851
NM Lyon,0,4.1547898,-0.4067705
NM Lyon,0,4.0254235,-0.3586342
NM Lyon,1,4.9745916,-0.2643988
LWP Wells,0,5.9520235,-0.5039109
LWP Wells,1,3.0584562,-0.3438348
LWP Wells,0,5.2130587,-0.2624194
NM Lyon,0,5.2935746,-0.3260163
NM Lyon,1,5.4698526,-0.3731888
NM Lyon,0,4.7756819,-0.3210471
NM Lyon,0,4.5363933,-0.4140452
NM Lyon,0,4.7812752,-0.5538097
NM Lyon,1,7.1879364,-0.2701275
TE Bailey,1,4.5871721,-0.0023075
TE Bailey,0,6.7623629,-0.4227851
TE Bailey,0,5.5048249,-0.3974972
TE Bailey,0,9.0254461,-0.3847921
TE Bailey,0,5.9736068,-0.1671607
WSA Williams,0,6.261242,-0.3718015
WSA Williams,0,5.7127803,-0.5483877
WSA Williams,0,5.4416231,-0.4697378
WSA Williams,0,5.5102651,-0.2761329
WSA Williams,0,6.2686674,-0.3065295
WSA Williams,1,4.9329766,-0.2576461
WSA Williams,0,7.5733076,-0.4204284
WSA Williams,1,7.2266598,-0.3315642
WSA Williams,0,5.9839087,-0.484355
WSA Williams,0,5.0383659,-0.4602326
WSA Williams,0,9.1088969,-0.261312
WSA Williams,0,6.2983926,-0.3774284
WSA Williams,0,6.9585735,-0.600287
WSA Williams,0,5.4506176,-0.4984571
WSA Williams,0,7.3291615,-0.1221886
WSA Williams,0,6.5655295,-0.3569028
WSA Williams,1,8.4912541,-0.3918825
WSA Williams,0,4.5133653,-0.4260719
WSA Williams,2,7.4672774,-0.2814883
WSA Williams,2,5.6348824,-0.2217873
WSA Williams,0,6.3649203,-0.3147157
WSA Williams,0,5.6415939,-0.1853979
NM Lyon,0,5.4908028,-0.1625382
NM Lyon,0,4.9986457,-0.31283
NM Lyon,0,5.2909682,0.1972597
NM Lyon,1,6.2425527,0.2670148
NM Lyon,0,5.4068886,0.06887
NM Lyon,0,5.8366032,-0.1042269
NM Lyon,1,4.20865,-0.0081846
NM Lyon,0,4.7850598,0.0162758
NM Lyon,0,4.9046923,-0.1167171
NM Lyon,0,4.1875375,-0.0282816
NM Lyon,0,5.0065914,0.0382008
TE Bailey,0,6.2906891,-0.0852816
TE Bailey,0,7.8084054,-0.2597306
TE Bailey,1,8.9929121,-0.3372705
TE Bailey,0,6.7282554,-0.2893018
TE Bailey,0,6.7777747,-0.2304957
TE Bailey,0,5.7683641,-0.1213353
WSA Williams,0,6.7356906,-0.2752186
TE Bailey,0,6.6681693,-0.1213247
TE Bailey,0,8.0136256,-0.345174
TE Bailey,0,6.4922241,-0.3587332
TE Bailey,0,6.6541117,-0.2599187
WSA Williams,0,7.5929579,-0.3776531
TE Bailey,0,6.7187657,-0.4736223
TE Bailey,2,8.5404872,-0.3788232
TE Bailey,0,8.5438826,-0.5210012
TE Bailey,0,6.0678256,-0.3666545
TE Bailey,0,9.5988151,-0.4908652
WSA Williams,6,10.5099999,-0.4450498
WSA Williams,4,8.1469381,-0.4994132
WSA Williams,1,7.6995744,-0.3593475
WSA Williams,4,8.5808986,-0.4098146
WSA Williams,0,8.5645993,-0.3527218
WSA Williams,1,5.4819943,-0.4668226
TE Bailey,0,12.583172,-0.4169108
TE Bailey,2,12.5750952,-0.4754844
WSA Williams,0,7.7601121,-0.3862188
WSA Williams,1,8.4088393,-0.546157
WSA Williams,0,7.0040171,-0.45767
WSA Williams,0,5.9151724,-0.149544
WSA Williams,0,7.8060854,-0.4565989
NM Lyon,1,4.6667435,0.3396794
NM Lyon,1,3.4628445,0.0439267
NM Lyon,1,3.4635411,-0.0386831
NM Lyon,0,5.1983384,-0.0187913
NM Lyon,0,5.0575591,0.0736907
NM Lyon,0,4.9473235,-0.0199054
TE Bailey,0,8.6737625,-0.2643796
TE Bailey,0,7.1495486,-0.3990394
TE Bailey,1,8.8026894,-0.178928
TE Bailey,0,6.4472815,-0.3328082
TE Bailey,0,5.9907277,-0.397362
TE Bailey,0,8.3177268,-0.3600136
NM Lyon,1,4.9646791,0.174014
NM Lyon,1,5.9118292,0.0497649
NM Lyon,0,5.5798167,-0.0438
NM Lyon,0,5.3634446,0.0350823
NM Lyon,0,4.3450051,-0.1800999
TE Bailey,0,7.0388606,-0.3517024
TE Bailey,1,8.5732482,-0.2547184
TE Bailey,0,7.0633542,-0.2901299
TE Bailey,0,5.8589873,-0.4352123
TE Bailey,1,7.5340653,-0.4800671
TE Bailey,0,5.0057873,-0.2974818
NM Lyon,0,4.9171674,-0.1140554
NM Lyon,1,4.1880024,-0.040248
TE Bailey,0,3.966517,0.3456185
TE Bailey,0,5.920105,-0.1498607
TE Bailey,0,9.5433552,-0.41039
TE Bailey,1,11.4145251,-0.5120913
TE Bailey,1,3.097379,-0.2226897
TE Bailey,0,8.2152643,-0.3956504
NM Lyon,0,4.7937245,-0.0879867
NM Lyon,1,4.2335975,0.0246323
NM Lyon,0,4.5502858,0.1611124
NM Lyon,0,4.3957352,-0.1384173
NM Lyon,0,5.6136584,0.1013939
TE Bailey,0,8.2720924,-0.3156045
TE Bailey,1,10.372302,-0.3109266
TE Bailey,0,6.0964582,-0.1539676
TE Bailey,1,7.181539,-0.4021995
NM Lyon,1,4.1522525,-0.0400971
NM Lyon,0,5.4373739,0.0656729
NM Lyon,0,6.1170448,-0.0473647
NM Lyon,1,5.8905807,-0.0111083
NM Lyon,0,5.9243797,0.0934872
LWP Wells,1,6.0640996,-0.3824609
LWP Wells,4,4.9451397,-0.299821
LWP Wells,0,5.7546845,-0.043512
LWP Wells,0,7.4070478,-0.0052682
NM Lyon,3,5.6374598,-0.1532024
NM Lyon,0,5.0022256,-0.0850026
NM Lyon,0,4.8042237,-0.2278764
NM Lyon,0,5.3839617,-0.4898312
NM Lyon,0,4.6605968,-0.5031686
NM Lyon,0,5.403669,-0.4621089
LWP Wells,0,6.940677,-0.2242422
LWP Wells,1,5.8210376,0.0544286
LWP Wells,1,4.4620204,-0.1023032
LWP Wells,0,6.7991221,-0.0881947
LWP Wells,0,6.1382848,-0.100902
NM Lyon,0,4.8642648,-0.2805369
Muhammad Abbas,0,7.4588373,0.335691
Muhammad Abbas,0,7.6413356,0.5431395
Muhammad Abbas,0,9.5052519,0.4352971
Muhammad Abbas,0,8.0773714,0.6757816
Muhammad Abbas,0,6.515723,0.4015324
Muhammad Abbas,0,8.6987317,0.3879151
KJ Abbott,0,6.1556372,-0.0587202
KJ Abbott,4,4.9183374,0.1380582
KJ Abbott,1,7.6811008,0.4395186
KJ Abbott,4,5.9174754,0.164307
KJ Abbott,0,6.2786979,0.3875976
KJ Abbott,1,10.6226587,0.5358357
Muhammad Abbas,0,8.7130817,0.325397
Muhammad Abbas,0,8.4935891,0.3613753
Muhammad Abbas,0,6.8753862,0.3669004
Muhammad Abbas,0,7.08338,0.3668819
Muhammad Abbas,0,8.0196157,0.4195514
Muhammad Abbas,0,8.1369432,0.583766
KJ Abbott,0,6.1608602,0.5972766
KJ Abbott,0,7.7937481,0.3900935
KJ Abbott,0,8.0907633,0.5803276
KJ Abbott,0,6.7664126,0.3715767
KJ Abbott,0,7.2035181,0.7353573
KJ Abbott,0,6.313021,0.570287
Muhammad Abbas,0,7.4166534,0.5959958
Muhammad Abbas,0,5.9561036,0.6802038
Muhammad Abbas,0,6.3555433,0.3999385
Muhammad Abbas,0,6.4582791,0.5796026
Muhammad Abbas,1,7.9637469,0.2648257
Muhammad Abbas,0,8.7103758,0.5683043
KJ Abbott,0,8.3696762,0.4611462
KJ Abbott,1,7.7397241,0.5426757
KJ Abbott,0,6.6771735,0.4799743
KJ Abbott,0,9.7009424,0.5631785
KJ Abbott,0,8.3799637,0.7079401
KJ Abbott,0,7.2635486,0.5264576
Muhammad Abbas,0,6.610849,0.3250551
Muhammad Abbas,4,8.061734,0.4918786
Muhammad Abbas,0,6.7768199,0.5264783
Muhammad Abbas,0,7.0904752,0.2078853
Muhammad Abbas,0,8.3288918,0.4044615
Muhammad Abbas,2,7.5491657,0.0807458
KJ Abbott,0,7.7289231,0.6521126
KJ Abbott,0,7.2106145,0.3459891
KJ Abbott,0,4.6597741,0.1664434
KJ Abbott,0,9.3102863,0.7208011
KJ Abbott,0,7.1579139,0.4416733
KJ Abbott,0,9.854587,0.5787059
Muhammad Abbas,1,7.7544898,0.2834595
Muhammad Abbas,0,7.1114903,0.2907147
Muhammad Abbas,0,8.7489808,0.4564902
Muhammad Abbas,0,8.5673172,0.5813598
Muhammad Abbas,0,5.8703598,0.7100859
Muhammad Abbas,0,8.4650906,0.3713775
KJ Abbott,2,4.5062872,0.445339
KJ Abbott,0,7.0899697,0.4442862
KJ Abbott,4,6.6910185,0.5619749
KJ Abbott,1,5.7511577,0.3407222
KJ Abbott,1,10.5644008,0.6989132
KJ Abbott,0,12.1877626,0.7772371
IG Holland,2,6.3460375,0.1481365
IG Holland,1,7.6850008,0.3048132
IG Holland,0,7.4933312,0.2927324
IG Holland,0,6.465722,0.2340233
IG Holland,0,8.1877453,0.4714828
IG Holland,4,5.84678,0.2894665
KJ Abbott,0,6.9322419,0.4288471
KJ Abbott,0,4.9204164,0.7132978
KJ Abbott,0,7.3384715,0.7508362
KJ Abbott,0,8.3048352,0.5109984
KJ Abbott,0,8.3804885,0.5881603
KJ Abbott,4,5.3258509,0.0785753
KJ Abbott,0,5.0886125,0.2799608
KJ Abbott,2,5.5878578,-0.0509901
KJ Abbott,0,6.7522478,0.0047175
KJ Abbott,0,4.9810929,0.2810188
KJ Abbott,3,7.1545012,0.124712
Muhammad Abbas,4,4.4009884,0.3963104
Muhammad Abbas,1,7.2974757,0.1855379
Muhammad Abbas,0,7.0215754,0.4357371
Muhammad Abbas,4,6.1420354,0.2928479
Muhammad Abbas,1,6.7765001,0.5606691
Muhammad Abbas,0,8.5752151,0.3770281
Muhammad Abbas,0,7.2838249,0.4230023
Muhammad Abbas,0,7.3148641,0.4019478
Muhammad Abbas,0,7.2887731,0.2464852
Muhammad Abbas,2,6.8954922,0.2477922
Muhammad Abbas,1,8.9993099,0.3998589
Muhammad Abbas,0,9.1817519,0.73457
Muhammad Abbas,1,8.7577643,0.3951988
Muhammad Abbas,0,7.0810706,0.4322346
Muhammad Abbas,0,7.7696057,0.3498042
Muhammad Abbas,0,9.0746084,0.4835414
Muhammad Abbas,0,9.1583834,0.4368016
Muhammad Abbas,1,9.930881,0.3389803
Muhammad Abbas,1,7.3561386,0.1668043
LA Dawson,0,4.0515042,0.5537374
LA Dawson,0,3.2755586,0.3867285
LA Dawson,1,4.1221756,0.1361191
LA Dawson,0,5.6822579,0.5280053
LA Dawson,0,4.9384792,0.5582124
TJ Prest,0,5.1943933,-0.0684183
TJ Prest,0,2.8288901,0.1301169
TJ Prest,1,5.9317463,0.7184653
TJ Prest,0,4.5671028,0.0642411
TJ Prest,0,6.686337,0.1889997
TJ Prest,0,4.5399908,-0.0166747
TJ Prest,0,5.8554826,0.3203682
TJ Prest,0,4.9224423,0.1170161
TJ Prest,0,4.4819001,0.1649176
TJ Prest,1,5.488564,0.1476074
LA Dawson,0,5.6895009,-0.3579556
LA Dawson,0,5.5497591,-0.0678478
LA Dawson,0,5.4772698,0.0190136
LA Dawson,0,5.9063949,-0.1979286
LA Dawson,0,6.2722266,-0.0296437
LA Dawson,0,4.3856238,-0.0369101
LA Dawson,1,5.0643751,0.000543
LA Dawson,0,4.4141299,-0.1091888
LA Dawson,1,6.6781835,-0.1147813
LA Dawson,0,5.1877584,0.2030442
JK Fuller,0,10.7178262,-0.7583715
JK Fuller,0,8.5168208,-0.5982632
JK Fuller,0,8.9135399,-0.3344497
JK Fuller,0,13.2862268,-0.413522
JK Fuller,0,7.9079942,-0.3644694
JK Fuller,0,8.8115871,-0.5613696
JK Fuller,0,8.7113512,0.5513749
JK Fuller,1,3.9991682,0.0521402
JK Fuller,0,5.3065972,-0.364029
JK Fuller,0,7.0469,-0.17262
JK Fuller,0,7.0661289,0.3619915
JK Fuller,0,7.7521846,0.3384122
JK Fuller,0,6.8321135,0.2971634
JK Fuller,0,7.0740282,0.3543498
JK Fuller,0,3.6098178,0.3739199
JK Fuller,1,9.3592544,0.6112552
NRT Gubbins,0,4.6059591,-0.3130003
NRT Gubbins,0,6.0348235,-0.1631208
NRT Gubbins,0,4.0834039,-0.2523696
NRT Gubbins,0,5.5068646,-0.3293198
NRT Gubbins,0,2.5727658,0.2629477
KJ Abbott,0,7.5760405,-0.6532472
KJ Abbott,4,5.8602888,-0.5939663
KJ Abbott,0,7.7931571,-0.4714201
KJ Abbott,0,6.7259896,-0.5059405
KJ Abbott,0,5.5934019,-0.515048
KJ Abbott,1,6.320827,-0.4414041
KJ Abbott,0,6.9755175,0.4869877
KJ Abbott,0,8.1849048,0.5221637
KJ Abbott,0,5.1743103,0.4744684
KJ Abbott,0,8.2276104,0.3998489
KJ Abbott,0,7.8891007,0.415187
KJ Abbott,0,7.2881383,0.5098258
KJ Abbott,0,7.9449433,0.6043046
KJ Abbott,1,5.6114533,0.4756049
KJ Abbott,4,12.8740423,-0.6385654
KJ Abbott,0,12.0615928,-0.5027483
KJ Abbott,0,12.5246939,-0.5004994
KJ Abbott,0,7.613911,-0.5269239
KJ Abbott,0,7.5570049,0.6018497
KJ Abbott,0,8.1051383,-0.4161499
KJ Abbott,0,5.90464,-0.4060264
KJ Abbott,0,5.6883024,-0.1842926
KJ Abbott,0,8.4391195,-0.3894563
KJ Abbott,4,6.9863893,0.6383016
KJ Abbott,1,8.1606205,0.3237668
KJ Abbott,4,7.4548404,0.6961341
KJ Abbott,4,11.6811276,0.7051656
KJ Abbott,0,12.5890084,0.6721783
Muhammad Abbas,1,7.9747142,0.5065249
Muhammad Abbas,0,6.9908768,-0.3770437
Muhammad Abbas,0,6.3856539,-0.2654228
Muhammad Abbas,0,6.3910487,-0.2390942
Muhammad Abbas,0,7.5419419,-0.3772715
Muhammad Abbas,0,7.7506139,-0.2835724
Muhammad Abbas,0,8.2722449,0.2809081
Muhammad Abbas,4,8.1156886,0.4123635
Muhammad Abbas,2,8.3240561,0.5195206
Muhammad Abbas,0,7.7432183,0.3365986
Muhammad Abbas,0,4.8285363,0.406294
JK Fuller,1,9.4223153,0.4045913
JK Fuller,0,4.6680247,0.2049729
JK Fuller,0,5.7021293,0.1083749
JK Fuller,2,9.7204743,0.5626197
JK Fuller,0,8.1759296,0.4447324
JK Fuller,0,9.2412228,0.5175723
JK Fuller,0,7.5806274,0.569254
JK Fuller,1,6.7447365,0.5342283
JK Fuller,0,9.2114377,-0.3293509
JK Fuller,0,9.9863171,-0.3794307
JK Fuller,1,11.2729871,0.5762258
JK Fuller,0,5.9021268,-0.3834106
JK Fuller,0,8.5366703,-0.293552
JK Fuller,1,9.9316352,0.423279
NRT Gubbins,1,5.7423742,-0.2851509
NRT Gubbins,1,5.1791333,0.5570337
NRT Gubbins,0,5.5333753,-0.0536296
NRT Gubbins,0,5.7309432,-0.2040644
KJ Abbott,0,7.6445033,-0.3990604
KJ Abbott,0,8.8707523,-0.4577297
KJ Abbott,0,8.5435605,-0.4149168
KJ Abbott,1,8.265493,-0.516695
KJ Abbott,0,7.7010857,0.6075289
KJ Abbott,1,9.6278299,-0.5441761
KJ Abbott,1,6.4019653,0.4280415
KJ Abbott,0,9.2418963,-0.4344909
KJ Abbott,0,8.6738259,-0.363612
KJ Abbott,0,7.772021,-0.3446143
KJ Abbott,0,8.6824115,-0.4362086
NRT Gubbins,1,5.6188758,-0.2874873
KJ Abbott,1,4.8624112,-0.0514243
KJ Abbott,0,8.4690091,0.4058414
KJ Abbott,0,12.9386819,0.7010682
KJ Abbott,2,6.8397523,0.588439
KJ Abbott,1,8.8640275,0.7717925
KJ Abbott,0,4.466427,-0.378857
IG Holland,1,8.6570381,0.788122
IG Holland,1,9.6354499,-0.455933
IG Holland,0,5.9660894,0.3521189
IG Holland,1,7.8222387,-0.2396581
IG Holland,4,5.7207471,0.2953656
IG Holland,0,8.2240904,-0.4876079
IG Holland,1,7.981645,-0.1746548
IG Holland,1,7.0970364,0.7056304
IG Holland,0,7.2727929,-0.3215811
IG Holland,0,9.2320603,-0.2815549
IG Holland,0,8.1679317,-0.4049551
LA Dawson,0,4.5338687,-0.1444437
IG Holland,1,9.6756257,-0.2660574
IG Holland,0,9.2906616,-0.4408218
IG Holland,0,7.3531309,-0.488552
IG Holland,0,8.26041,-0.374246
IG Holland,0,6.7629172,-0.3606689
IG Holland,1,7.8920199,-0.1132703
IG Holland,0,8.2251326,-0.5020802
IG Holland,0,7.146979,-0.2211024
IG Holland,0,7.008654,-0.2421224
IG Holland,0,7.1627086,-0.2132295
IG Holland,4,6.0004914,-0.5012549
IG Holland,1,8.5503799,-0.1900567
IG Holland,0,6.1414432,-0.1401776
IG Holland,0,8.4598084,-0.2924971
IG Holland,0,9.965724,-0.4455311
IG Holland,0,7.9006711,-0.4167461
IG Holland,1,7.4931698,-0.1232079
LA Dawson,0,5.0781861,-0.4699372
IG Holland,0,7.5042095,-0.3002022
IG Holland,0,7.4439774,-0.2333395
IG Holland,0,6.0775372,-0.2603996
IG Holland,1,6.3090994,-0.3690976
IG Holland,0,6.3611627,-0.3125058
IG Holland,0,9.3907934,-0.1957044
LA Dawson,0,5.4511301,0.3092625
LA Dawson,1,4.6548538,0.4538965
LA Dawson,0,1.9016502,-0.1511977
LA Dawson,0,4.4057008,-0.4391513
Muhammad Abbas,0,7.6438062,-0.3624983
Muhammad Abbas,0,8.0664103,-0.4801532
Muhammad Abbas,0,6.9779695,-0.3370228
